"trim_name","gsis_id","season","last_name","first_name","team","name","position","age","team_rank","overall","speed","strength","agility","acceleration","awareness","catch","carrying","throw_power","throw_accuracy","trucking","elusiveness","bc_vision","stiff_arm","spin_move","juke_move","route","catch_in_traffic","spec._catch","release","jumping","throw_accuracy_short","throw_accuracy_mid","throw_accuracy_deep","throw_on_the_run","playaction","tackle","hit_power","power_moves","finesse_moves","block_shedding","pursuit","play_recognition","man_coverage","zone_coverage","press","kick_power","kick_accuracy","impact_blocking","run_block","pass_block","kick_return","toughness","stamina","injury","throw_under_pressure","break_sack","break_tackle","lead_block","run_block_power","pass_block_power","run_block_finesse","pass_block_finesse","short_route_runing","medium_route_running","deep_route_running","player_id"
"BENJARVUSGREENELLIS","0",2014,"BenJarvus","Green-Ellis","Bengals","BenJarvus Green-Ellis","HB",NA,3,78,82,80,78,85,85,46,94,36,10,88,55,88,93,77,73,45,45,49,55,78,10,10,10,10,10,44,20,10,10,25,55,15,13,25,20,25,25,35,24,67,48.678,88,84,98,16.01967,17.37717,59.09467,44.2505,31.3165,44.73933,27.47533,41.93833,48.45433,43.79267,35.91667,929
"BENJONES","0",2017,"Jones","Ben","Titans","Ben Jones","C",NA,1,83,60,88,62,77,87,32,40,12,10,15,10,10,10,10,10,10,10,12,12,80,6,6,6,6,6,40,12,10,10,33,32,22,10,12,10,11,15,85,83,85,10,95,90,92,13.41117,12.08533,6.505833,81.749,80.8335,84.12133,79.79567,81.87417,10.05,5.255,5.361667,2517822
"BENJONES","0",2016,"Jones","Ben","Titans","Ben Jones","C",NA,1,74,58,87,61,75,77,32,40,12,10,15,10,10,10,10,10,10,10,12,12,80,6,6,6,6,6,40,12,10,10,33,32,22,10,12,10,11,15,84,78,79,10,95,90,92,13.17867,12.08533,6.576833,78.211,75.73833,79.14717,77.903,77.67333,10.01667,5.255,5.266333,2517822
"BENJONES","0",2014,"Ben","Jones","Texans","Ben Jones","LG",NA,2,73,60,87,61,62,68,32,40,12,5,15,10,10,10,10,10,10,10,12,12,80,5,5,5,5,5,40,12,10,10,33,32,22,10,12,10,11,15,82,85,72,9.897333,95,90,92,11.847,12.05,6.715167,72.02,79.23783,74.74233,80.935,71.05317,10.14,5.719333,8.435,2517822
"BENJONES","0",2018,"Jones","Ben","Titans","Ben Jones","C",29,1,80,60,88,62,77,87,32,40,12,6,15,10,10,10,10,10,6.666667,10,12,12,80,6,6,6,6,6,40,12,10,10,33,32,22,10,12,10,11,15,83,78,81,10,93,90,92,10,12,5,81,74,82,78,80,10,5,5,2517822
"BENJONES","0",2015,"Jones","Ben","Texans","Ben Jones","C",NA,1,75,59,87,61,75,77,32,40,12,6,15,10,10,10,10,10,10,10,12,12,80,6,6,6,6,6,40,12,10,10,33,32,22,10,12,10,11,15,84,82,76,10,95,90,92,13.392,12,6.349,79.08017,78.94067,78.1865,79.2995,74.92483,10,5.135,5.356333,2517822
"BENKOYACK","00-0032139",2016,"Koyack","Ben","Jaguars","Ben Koyack","TE",NA,4,64,79,68,80,84,44,77,70,25,24,53,47,63,55,59,55,42,73,70,63,79,35,30,25,21,25,40,45,44,50,48,52,25,20,25,25,11,14,69,78,67,25,75,86,91,13.23833,17.888,43.92033,57.877,69.37833,63.25917,68.48867,60.859,60.99417,56.148,50.60567,2552396
"BENKOYACK","00-0032139",2017,"Koyack","Ben","Jaguars","Ben Koyack","TE",NA,3,66,79,68,80,85,65,78,71,25,24,53,47,63,55,59,55,57,73,70,63,79,35,30,25,21,25,40,45,44,50,48,52,25,20,25,25,11,14,69,57,65,25,75,86,91,12.76033,17.86767,46.23117,53.07733,53.58583,62.65517,53.16117,56.91333,61.99883,56.52567,50.78733,2552396
"BENKOYACK","00-0032139",2018,"Koyack","Ben","Jaguars","Ben Koyack","TE",25,2,73,79,68,81,85,80,79,72,25,30,56,48,68,60,58,62,58,74,70,64,79,35,30,25,21,25,40,45,44,50,48,52,25,20,25,25,11,14,69,73,55,25,75,86,91,15,18,48,54,72,54,68,51,63,58,53,2552396
"BENKOYACK","00-0032139",2015,"Koyack","Ben","Jaguars","Ben Koyack","TE",NA,4,64,79,68,80,84,43,77,70,25,30,53,47,63,55,59,55,42,73,70,63,79,35,30,25,21,25,40,45,44,50,48,52,25,20,25,25,11,14,69,71,67,25,75,86,91,13.29833,17.893,43.92033,57.3355,65.6045,63.26917,64.96833,60.887,61.10617,56.188,50.539,2552396
"BENNETTJACKSON","00-0031188",2016,"Jackson","Bennett","Giants","Bennett Jackson","FS",NA,3,68,90,52,87,90,48,71,69,30,30,35,65,75,44,68,74,33,62,64,25,89,6,6,6,6,6,69,60,39,45,58,79,48,71,81,75,25,24,45,45,45,40,75,88,95,14.63167,14.69717,54.94833,15.52783,36.09517,39.5985,36.2865,35.93717,33.052,25.058,17.7685,2543834
"BENNETTJACKSON","00-0031188",2014,"Bennett","Jackson","Giants","Bennett Jackson","CB",NA,7,64,90,52,87,92,42,71,69,30,5,35,65,75,44,68,74,33,62,64,25,89,5,5,5,5,5,64,60,39,45,53,77,52,71,81,75,25,24,45,45,45,45.65133,75,88,95,12.60983,14.12617,57.43033,16.00833,35.70267,39.4795,36.71117,36.31,30.3735,23.03433,17.41233,2543834
"BENNETTJACKSON","00-0031188",2015,"Jackson","Bennett","Giants","Bennett Jackson","CB",NA,8,64,90,52,87,90,42,71,69,30,6,35,65,75,44,68,74,33,62,64,25,89,6,6,6,6,6,64,60,39,45,53,77,52,71,81,75,25,24,45,45,45,40,75,88,95,12.37517,13.94767,56.86467,15.81,36.32183,39.64617,36.87117,36.548,30.34383,23.20667,17.38283,2543834
"BENNIEFOWLER","00-0030670",2017,"Fowler","Bennie","Broncos","Bennie Fowler","WR",NA,4,71,91,70,86,90,70,80,69,30,31,66,66,84,65,74,78,69,70,84,78,86,15,10,6,10,6,42,15,10,10,52,44,26,18,24,25,25,30,55,56,42,67,66,85,82,19.921,22.20017,69.53033,34.255,36.121,23.06733,28.419,20.29317,68.964,71.225,69.38867,2550198
"BENNIEFOWLER","00-0030670",2018,"Fowler","Bennie","Bears","Bennie Fowler","WR",27,6,72,90,70,86,89,76,81,69,30,10.33333333,66,66,84,65,74,78,72,75,84,78,86,15,10,6,10,6,42,15,10,10,52,44,26,18,24,25,25,30,55,49,42,67,66,85,82,21,22,68,35,30,20,25,17,72,74,70,2550198
"BENNIEFOWLER","00-0030670",2015,"Fowler","Bennie","Broncos","Bennie Fowler","WR",NA,6,66,93,70,86,89,58,71,68,30,10.33333,65,63,84,64,74,76,57,66,84,78,86,15,10,6,10,6,42,15,10,10,52,44,26,18,24,25,25,30,55,56,42,50,66,85,82,17.831,21.21917,67.76433,34.78333,36.5735,24.3885,28.37983,21.9275,63.19067,62.96983,62.45533,2550198
"BENNIEFOWLER","00-0030670",2016,"Fowler","Bennie","Broncos","Bennie Fowler","WR",NA,4,71,93,70,86,89,70,80,69,30,31,66,66,84,65,74,78,69,70,84,78,86,15,10,6,10,6,42,15,10,10,52,44,26,18,24,25,25,30,55,56,42,67,66,85,82,19.897,22.20017,69.53033,34.0715,36.101,22.88133,28.34483,20.48717,68.91067,71.16,69.12233,2550198
"BENNIELOGAN","00-0030507",2015,"Logan","Bennie","Eagles","Bennie Logan","DT",NA,1,80,68,88,63,79,77,42,45,19,6,45,15,28,35,30,25,15,15,15,25,69,6,6,6,6,6,86,78,77,52,87,84,75,20,35,10,25,21,45,45,45,10,74,79,92,13.5645,12.31817,11.66233,28.77633,39.0485,43.21467,41.98467,40.49967,14.233,9.5705,5.035167,2540163
"BENNIELOGAN","00-0030507",2014,"Bennie","Logan","Eagles","Bennie Logan","DT",NA,1,76,68,86,63,83,72,42,45,19,5,45,15,28,35,30,25,15,15,15,25,69,5,5,5,5,5,82,78,78,49,85,81,69,20,35,10,25,21,45,45,45,10.13,74,79,92,13.17367,12.37667,11.748,27.32,38.89183,43.15017,41.75367,40.538,14.308,10.04367,5.1105,2540163
"BENNIELOGAN","00-0030507",2017,"Logan","Bennie","Chiefs","Bennie Logan","DT",NA,1,78,69,89,63,78,83,37,45,19,21,45,15,28,35,30,25,15,15,15,25,69,6,6,6,6,6,87,78,77,56,76,82,83,20,35,10,25,21,87,45,45,10,74,79,92,13.6325,14.30267,11.08117,32.221,44.98667,44.9175,45.103,44.64667,14.238,7.047333,3.142167,2540163
"BENNIELOGAN","00-0030507",2016,"Logan","Bennie","Eagles","Bennie Logan","DT",NA,2,78,68,88,63,79,83,42,45,19,21,45,15,28,35,30,25,15,15,15,25,69,6,6,6,6,6,88,78,74,49,88,86,83,20,35,10,25,21,45,45,45,10,74,79,92,14.3265,14.708,11.49283,28.61467,38.7285,42.67417,42.015,39.91133,14.283,9.576,5.371,2540163
"BENNIELOGAN","00-0030507",2018,"Logan","Bennie","Titans","Bennie Logan","DT",28,1,79,68,89,63,78,80,37,45,19,6,45,15,28,35,30,25,8.333333,15,15,25,69,6,6,6,6,6,87,78,74,55,78,80,80,20,35,10,25,21,87,45,45,10,74,79,92,10,12,10,37,45,45,45,45,15,7,3,2540163
"BENNIEMANN","0",2018,"Niemann","Ben","Chiefs","Ben Niemann","MLB",23,6,58,81,64,82,84,48,47,42,26,6,38,29,33,46,23,30,10.66667,25,23,12,81,6,6,6,6,6,79,75,51,57,70,79,48,49,58,31,16,12,74,45,45,10,82,84,88,10,12,22,16,45,45,45,45,18,9,5,2561383
"BENNYCUNNINGHAM","00-0029795",2016,"Cunningham","Benny","Rams","Benny Cunningham","HB",NA,4,74,86,76,84,88,78,64,85,25,20,86,53,83,83,77,81,58,56,56,59,84,35,30,20,15,15,35,20,10,10,26,35,20,15,15,20,10,10,49,45,57,83,88,90,84,16.041,18.80133,64.02267,47.344,34.15633,40.22383,33.059,33.947,56.1415,48.94767,42.09083,2541544
"BENNYCUNNINGHAM","00-0029795",2017,"Cunningham","Benny","Bears","Benny Cunningham","HB",NA,2,74,87,76,84,90,76,64,85,25,20,86,52,83,83,77,81,58,56,56,59,84,35,30,20,15,15,35,20,10,10,26,35,20,15,15,20,10,10,49,45,66,83,88,90,84,16.21617,18.72733,62.67667,47.84817,34.36917,44.32133,33.18833,41.01583,56.14683,49.0965,41.6685,2541544
"BENNYCUNNINGHAM","00-0029795",2014,"Benny","Cunningham","Rams","Benny Cunningham","HB",NA,4,70,85,76,83,93,66,62,80,25,28.33333,84,54,85,75,69,67,44,49,50,59,84,35,30,20,15,15,35,20,10,10,26,35,20,15,15,20,10,10,49,45,51,55.48267,88,90,84,14.08933,17.73883,56.26433,47.34683,36.32933,34.676,33.05017,31.565,50.91217,44.93183,36.04083,2541544
"BENNYCUNNINGHAM","00-0029795",2018,"Cunningham","Benny","Bears","Benny Cunningham","HB",28,3,70,87,77,84,89,81,65,84,25,28.33333333,86,54,83,83,77,82,50.66666667,56,56,59,84,35,30,20,15,15,35,20,10,10,26,35,20,15,15,20,10,10,44,45,55,83,88,90,84,17,18,60,46,35,37,35,32,58,51,43,2541544
"BENNYCUNNINGHAM","00-0029795",2015,"Cunningham","Benny","Rams","Benny Cunningham","HB",NA,4,73,87,76,84,89,72,72,86,25,28.33333,84,52,82,81,74,72,49,55,56,59,84,35,30,20,15,15,35,20,10,10,26,35,20,15,15,20,10,10,49,45,51,69,88,90,84,15.51667,18.41033,59.7215,48.01233,35.19783,34.374,31.71383,30.701,56.75233,50.179,42.26617,2541544
"BENROETHLISBERGER","00-0022924",2016,"Roethlisberger","Ben","Steelers","Ben Roethlisberger","QB",NA,1,93,73,82,67,72,91,52,63,95,94,65,79,75,78,55,65,15,15,15,15,73,95,96,90,94,88,47,12,10,10,45,52,19,12,13,10,48,38,12,12,15,10,99,95,92,87.29383,71.24383,65.581,15.24133,18.00233,16.25783,17.75117,16.835,18.53517,15.63217,15.90517,2506109
"BENROETHLISBERGER","00-0022924",2017,"Roethlisberger","Ben","Steelers","Ben Roethlisberger","QB",NA,1,91,74,82,67,73,90,52,63,95,94,65,79,75,78,55,65,15,15,15,15,73,94,90,85,93,89,47,12,10,10,45,52,19,12,13,10,63,65,12,12,15,10,99,95,92,87.12783,71.32383,65.481,15.24133,17.96233,16.45783,17.38517,16.737,18.76183,15.63217,15.90517,2506109
"BENROETHLISBERGER","00-0022924",2014,"Ben","Roethlisberger","Steelers","Ben Roethlisberger","QB",NA,1,90,70,85,68,66,93,52,63,93,82.66667,65,57,75,78,55,65,15,15,15,15,74,89,86,73,94,69,47,12,10,10,45,52,19,12,13,10,48,38,12,12,15,10.25233,97,95,90,81.55267,64.37717,51.58417,13.71533,17.22517,16.24817,16.72117,17.31533,17.9535,14.737,12.5045,2506109
"BENROETHLISBERGER","00-0022924",2015,"Roethlisberger","Ben","Steelers","Ben Roethlisberger","QB",NA,1,95,73,85,68,69,95,52,63,94,83.33333,65,57,75,78,55,65,15,15,15,15,74,87,90,73,95,92,47,12,10,10,45,52,19,12,13,10,48,38,12,12,15,10,97,95,90,83.463,64.73783,52.18317,14.244,17.43967,16.29317,18.08767,17.417,18.0035,14.814,12.74033,2506109
"BENROETHLISBERGER","00-0022924",2018,"Roethlisberger","Ben","Steelers","Ben Roethlisberger","QB",36,1,88,72,82,67,73,95,52,62,95,86.33333,65,71,75,78,55,65,13.66667,15,15,15,73,91,86,82,93,82,47,12,10,10,45,52,19,12,13,10,63,65,12,12,15,10,99,95,92,83,88,66,10,12,15,12,15,15,14,12,2506109
"BENSONMAYOWA","00-0030380",2014,"Benson","Mayowa","Seahawks","Benson Mayowa","RE",NA,2,68,81,70,79,84,58,45,35,10,5,35,27,32,10,30,40,10,10,20,12,87,5,5,5,5,5,66,81,69,83,66,81,48,50,59,35,30,20,45,45,45,10.03983,73,74,88,12.0315,15.2025,20.45733,14.99667,39.13333,42.96667,40.21533,41.02367,10.84467,7.650167,8.422,2542009
"BENSONMAYOWA","00-0030380",2017,"Mayowa","Benson","Cowboys","Benson Mayowa","RE",NA,3,74,81,70,79,87,73,37,35,10,20,35,27,32,10,30,40,10,10,20,12,87,6,6,6,6,6,74,77,62,78,79,81,73,48,57,35,30,20,81,45,45,10,73,74,88,14.84633,13.61467,18.041,12.9535,44.6,44.9845,45.097,44.95,10.70667,4.122167,4.359333,2542009
"BENSONMAYOWA","00-0030380",2015,"Mayowa","Benson","Raiders","Benson Mayowa","RE",NA,3,69,80,70,79,86,63,45,35,10,6,35,27,32,10,30,40,10,10,20,12,87,6,6,6,6,6,70,81,64,81,65,83,49,50,59,35,30,20,45,45,45,10,73,74,88,12.04717,13.4765,19.492,14.66483,39.32667,42.88167,40.6185,41.13633,10.84467,7.250167,6.784167,2542009
"BENSONMAYOWA","00-0030380",2016,"Mayowa","Benson","Cowboys","Benson Mayowa","LE",NA,2,68,80,70,79,86,65,45,35,10,20,35,27,32,10,30,40,10,10,20,12,87,6,6,6,6,6,70,77,63,77,77,78,65,51,60,35,30,20,45,45,45,10,73,74,88,14.92633,13.90933,17.44233,13.96683,38.75167,42.78567,40.6495,40.83667,10.80017,6.863,5.5335,2542009
"BENSONMAYOWA","00-0030380",2018,"Mayowa","Benson","Cardinals","Benson Mayowa","RE",27,2,75,80,70,79,86,73,37,35,10,6,35,27,32,10,30,40,5,10,20,12,87,6,6,6,6,6,76,77,65,80,72,76,73,48,57,35,30,20,81,45,45,10,73,74,88,13,12,17,11,45,45,45,45,10,3,2,2542009
"BENTATE","0",2014,"Ben","Tate","Browns","Ben Tate","HB",NA,1,83,91,74,86,92,75,67,91,25,28.33333,88,65,87,83,93,83,49,55,45,55,79,35,30,20,15,15,22,12,10,10,13,48,23,12,16,10,20,15,40,39,44,55.81683,85,87,77,16.32267,22.19917,73.10283,42.124,28.79533,31.43783,27.01667,26.59817,55.0435,47.407,41.0345,497208
"BERNARDPOLLARD","0",2014,"Bernard","Pollard","Titans","Bernard Pollard","SS",NA,1,87,80,76,80,85,84,49,60,12,5,40,36,42,25,55,55,15,20,20,20,79,5,5,5,5,5,88,89,76,75,76,86,74,56,73,35,29,8,45,45,45,33.515,95,90,93,14.227,18.17317,26.038,21.57783,36.7825,39.74683,38.62417,36.4965,17.575,15.20717,14.5105,2495930
"BERNARDREEDY","0",2017,"Reedy","Bernard","Buccaneers","Bernard Reedy","WR",NA,9,60,88,62,92,91,61,80,64,35,30,26,81,79,27,83,87,56,67,56,49,87,15,10,6,10,6,31,12,10,10,25,35,20,13,25,18,22,22,40,37,36,73,68,89,90,17.349,23.58417,76.87367,21.2205,19.61917,13.07983,11.3665,14.896,60.679,60.55633,60.94367,2550246
"BERNARDREEDY","0",2015,"Reedy","Bernard","Falcons","Bernard Reedy","WR",NA,7,62,88,62,92,91,61,80,64,35,10.33333,26,81,79,27,83,87,56,67,56,49,87,15,10,6,10,6,31,12,10,10,25,35,20,13,25,18,22,22,30,37,36,73,68,89,90,16.8975,23.06583,76.47433,20.98317,19.62717,13.55917,11.74183,14.5935,61.2775,60.80167,61.42767,2550246
"BERNARDREEDY","0",2018,"Reedy","Bernard","Buccaneers","Bernard Reedy","WR",26,8,63,88,62,92,91,63,80,66,35,10.33333333,26,81,79,27,83,87,65,70,66,55,87,15,10,6,10,6,31,12,10,10,25,35,20,13,25,18,22,22,40,30,36,73,68,89,90,15,23,75,20,14,10,10,11,66,65,64,2550246
"BERNARDREEDY","0",2016,"Reedy","Bernard","Buccaneers","Bernard Reedy","WR",NA,8,59,87,62,92,90,61,80,64,35,30,26,81,79,27,83,87,56,67,56,49,87,15,10,6,10,6,31,12,10,10,25,35,20,13,25,18,22,22,30,37,36,73,68,89,90,17.32967,23.305,76.2485,21.0705,19.66017,13.36433,11.73183,15.036,60.1945,59.79983,60.90533,2550246
"BILALNICHOLS","00-0034387",2018,"Nichols","Bilal","Bears","Bilal Nichols","DT",21,3,68,74,87,62,83,55,39,42,23,6,54,31,46,47,31,37,31,29,24,40,75,6,6,6,6,6,78,76,73,57,75,76,55,20,28,11,17,10,79,45,45,10,87,80,88,14,12,22,31,45,45,45,45,36,32,25,2560821
"BILALPOWELL","00-0028064",2017,"Powell","Bilal","Jets","Bilal Powell","HB",NA,2,81,87,75,86,91,87,72,86,35,33,72,79,87,78,80,77,68,66,60,65,74,35,30,20,15,15,44,15,10,10,35,40,28,12,12,15,25,26,39,45,65,75,77,85,88,17.18317,22.40817,78.441,40.51683,28.864,45.28183,29.61367,40.209,65.143,58.70317,50.504,2495328
"BILALPOWELL","00-0028064",2016,"Powell","Bilal","Jets","Bilal Powell","HB",NA,2,78,86,73,83,90,84,67,85,35,33,70,78,86,75,80,76,67,66,60,65,74,35,30,20,15,15,44,15,10,10,35,40,28,12,12,15,25,26,39,45,74,75,77,85,88,15.95233,21.061,76.6745,43.2835,30.83467,45.29367,32.62117,42.59283,63.33583,57.45917,48.42417,2495328
"BILALPOWELL","00-0028064",2018,"Powell","Bilal","Jets","Bilal Powell","HB",29,1,79,88,76,87,91,87,72,89,35,28.33333333,73,80,83,78,80,78,60.66666667,67,62,65,74,35,30,20,15,15,44,15,10,10,35,40,28,12,12,15,25,26,34,45,63,75,77,85,88,17,22,83,36,25,45,27,40,68,61,53,2495328
"BILALPOWELL","00-0028064",2014,"Bilal","Powell","Jets","Bilal Powell","HB",NA,3,76,86,71,84,87,76,74,85,35,28.33333,65,75,85,78,87,75,58,66,60,65,74,35,30,20,15,15,44,15,10,10,35,40,28,12,12,15,25,26,39,45,57,63.84167,75,85,88,15.83217,21.92583,76.155,41.2775,29.652,40.78317,30.3605,35.68633,64.36033,59.31,51.484,2495328
"BILALPOWELL","00-0028064",2015,"Powell","Bilal","Jets","Bilal Powell","HB",NA,5,74,86,71,83,90,75,73,83,35,28.33333,63,73,81,74,85,74,58,66,60,65,74,35,30,20,15,15,44,15,10,10,35,40,28,12,12,15,25,26,39,45,57,65,75,85,88,15.20867,21.73217,74.80067,41.30917,29.92367,40.8035,30.522,35.383,64.59717,59.09983,50.19267,2495328
"BILLYCUNDIFF","0",2014,"Billy","Cundiff","Browns","Billy Cundiff","K",NA,1,79,60,25,49,62,84,27,40,30,30,10,20,10,10,10,10,10,10,12,12,30,35,30,25,20,20,15,12,10,10,15,24,20,10,30,10,90,83,21,21,19,9.966,50,84,74,21.06367,15.56617,9.9835,15.26183,15.99783,16.14917,15.1275,16.16667,10.25467,10.61767,11.4705,2504941
"BILLYPRICE","0",2018,"Price","Billy","Bengals","Billy Price","C",23,1,75,66,88,65,72,64,21,26,23,6,25,10,15,10,10,10,6.666667,15,12,12,67,6,6,6,6,6,33,20,10,10,10,15,10,12,12,10,17,13,85,81,79,10,95,87,89,10,12,5,84,82,81,80,80,10,5,5,2560843
"BILLYTURNER","0",2017,"Turner","Billy","Broncos","Billy Turner","RG",NA,3,68,67,85,56,82,73,35,40,11,11,13,11,10,10,10,10,15,15,15,15,75,6,6,6,6,6,34,28,10,10,25,30,28,12,13,10,15,12,74,68,77,10,71,79,95,13.25983,13.419,6.656333,69.57383,70.0015,69.46567,70.48483,71.3205,15.13333,5.438333,5.004167,2543740
"BILLYTURNER","0",2015,"Turner","Billy","Dolphins","Billy Turner","RG",NA,1,75,66,85,56,81,64,35,40,11,6,13,11,10,10,10,10,15,15,15,15,75,6,6,6,6,6,34,28,10,10,25,30,28,12,13,10,15,12,74,78,84,10,71,79,95,11.72017,11.98667,6.097167,72.97567,76.66117,81.71817,76.96917,78.62283,15.18333,5.133333,5.33,2543740
"BILLYTURNER","0",2014,"Billy","Turner","Dolphins","Billy Turner","LT",NA,2,67,62,85,56,76,54,35,40,11,5,13,11,10,10,10,10,15,15,15,15,75,5,5,5,5,5,34,28,10,10,25,30,28,12,13,10,15,12,74,78,84,9.987,71,79,95,10.16083,11.98667,6.104667,71.947,75.97533,78.63517,76.43917,78.5085,15.1,6.3265,8.505333,2543740
"BILLYTURNER","0",2016,"Turner","Billy","Dolphins","Billy Turner","RG",NA,2,68,66,85,56,80,73,35,40,11,11,13,11,10,10,10,10,15,15,15,15,75,6,6,6,6,6,34,28,10,10,25,30,28,12,13,10,15,12,74,68,77,10,71,79,95,13.33233,13.419,6.631333,69.48983,70.0615,69.46917,70.54483,71.3605,15.13333,5.438333,5.004167,2543740
"BILLYTURNER","0",2018,"Turner","Billy","Broncos","Billy Turner","RG",26,2,67,66,85,56,81,72,35,40,11,6,13,11,10,10,10,10,8.333333,15,15,15,75,6,6,6,6,6,34,28,10,10,25,30,28,12,13,10,15,12,74,76,69,10,71,79,93,12,12,5,72,70,70,76,69,15,5,5,2543740
"BJBELLO","00-0033642",2018,"Bello","B.J.","Browns","B.J. Bello","MLB",23,4,63,86,72,89,90,62,59,55,36,6,40,49,52,38,39,52,9.666667,54,50,15,81,6,6,6,6,6,77,68,50,62,69,73,62,53,58,46,10,16,66,45,45,10,79,89,84,10,12,34,16,45,45,45,45,17,7,5,2559141
"BJCUNNINGHAM","0",2014,"B.J.","Cunningham","Eagles","B.J. Cunningham","WR",NA,8,64,84,52,83,79,51,76,74,25,10,71,62,72,55,74,83,64,82,65,80,82,15,10,5,10,5,33,15,10,10,51,30,25,18,25,25,33,15,56,59,45,49.6455,74,89,84,17.0625,20.40983,65.99117,36.354,38.6345,27.72767,32.55317,28.08,64.57467,64.19567,61.29183,2532824
"BJDUBOSE","0",2016,"Dubose","B.J.","Vikings","BJ Dubose","DT",NA,7,63,70,79,71,80,61,30,40,25,22,37,15,10,19,25,36,10,15,15,40,74,6,6,6,6,6,78,81,78,53,67,69,61,21,34,25,15,11,45,45,45,10,85,84,87,12.97833,14.39667,14.4645,25.7285,38.592,42.6315,41.29117,40.34233,15.482,17.57783,12.38767,2552267
"BJDUBOSE","0",2015,"Dubose","B.J.","Vikings","BJ Dubose","LE",NA,3,63,70,79,71,80,52,30,40,25,6,37,15,10,19,25,36,10,15,15,40,74,6,6,6,6,6,78,81,78,53,67,69,66,21,34,25,15,11,45,45,45,10,85,84,87,12.76767,12.32817,13.82283,17.27733,38.99533,43.205,41.27167,40.9415,14.65333,13.5775,10.948,2552267
"BJFINNEY","0",2015,"Finney","B.J.","Steelers","BJ Finney","C",NA,5,65,64,76,52,73,63,35,40,26,6,24,11,10,10,10,10,10,10,12,12,73,6,6,6,6,6,35,12,10,10,10,30,10,12,12,10,22,22,79,75,78,10,83,84,92,11.368,12,6.046833,71.04217,72.26467,76.49283,72.98117,75.56167,10,5.016667,5.162,2553711
"BJFINNEY","0",2017,"Finney","B.J.","Steelers","BJ Finney","LG",NA,2,73,64,84,52,74,70,35,40,26,24,24,11,10,10,10,10,10,10,12,12,73,6,6,6,6,6,35,12,10,10,10,30,10,12,12,10,22,22,82,76,82,10,83,84,92,12.94733,13.9115,6.164833,70.6905,73.24117,78.7015,74.05183,77.263,10,5.383333,5.278167,2553711
"BJFINNEY","0",2016,"Finney","B.J.","Steelers","BJ Finney","C",NA,2,65,63,76,52,73,63,35,40,26,24,24,11,10,10,10,10,10,10,12,12,73,6,6,6,6,6,35,12,10,10,10,30,10,12,12,10,22,22,79,75,78,10,83,84,92,12.743,13.593,6.201333,70.60367,72.34833,75.72533,72.91033,75.26733,10,5.4,5.2845,2553711
"BJFINNEY","0",2018,"Finney","B.J.","Steelers","B.J. Finney","LG",26,2,70,64,84,52,74,70,35,40,26,6,24,11,10,10,10,10,6.666667,10,12,12,73,6,6,6,6,6,35,12,10,10,10,30,10,12,12,10,22,22,82,73,77,10,83,84,92,10,12,6,57,73,78,68,75,10,5,5,2553711
"BJGOODSON","0",2016,"Goodson","B.J.","Giants","BJ Goodson","MLB",NA,4,66,83,84,81,88,57,58,53,14,10,31,43,50,44,59,58,15,32,30,25,83,6,6,6,6,6,86,83,72,62,83,75,57,52,62,49,12,10,33,31,24,10,85,86,89,12.79083,12.52617,31.04167,16.866,36.3685,38.61067,38.057,37.75667,15.88867,10.14933,9.579167,2555522
"BJGOODSON","0",2017,"Goodson","B.J.","Giants","BJ Goodson","MLB",NA,2,65,83,84,81,88,57,58,53,14,10,31,43,50,44,59,58,15,32,30,25,83,6,6,6,6,6,86,83,72,62,80,75,57,52,62,49,12,10,73,31,24,10,85,86,89,12.65683,12.02717,30.77917,18.212,43.09667,41.53133,42.54683,42.0135,15.81167,9.740667,8.382667,2555522
"BJGOODSON","00-0033121",2018,"Goodson","B.J.","Giants","B.J. Goodson","MLB",25,2,72,83,84,81,88,67,58,53,14,6,31,43,50,44,59,58,8.333333,32,30,25,83,6,6,6,6,6,85,83,59,49,77,82,67,49,59,49,12,10,73,45,45,10,85,86,89,17,12,28,13,45,45,45,45,15,5,5,2555522
"BJHILL","00-0034800",2018,"Hill","B.J.","Giants","B.J. Hill","LE",22,2,70,73,87,68,83,57,37,33,19,6,41,18,24,35,26,33,8.333333,20,15,15,67,6,6,6,6,6,77,80,74,65,82,81,57,22,28,12,18,12,85,45,45,10,89,82,91,15,12,23,20,45,45,45,45,15,7,3,2560740
"BJOERNWERNER","0",2015,"Werner","Bjoern","Colts","Bjoern Werner","ROLB",NA,2,74,77,74,72,85,73,55,50,12,6,40,30,39,45,50,35,20,20,20,12,78,6,6,6,6,6,76,84,82,62,71,85,74,52,64,50,37,34,45,45,45,10,76,92,92,14.006,12.64533,16.74883,15.66433,39.88067,42.77667,41.695,41.12933,14.83817,8.937333,6.6065,2540141
"BJOERNWERNER","0",2015,"Werner","Bjoern","Colts","Bjoern Werner","ROLB",NA,2,74,77,74,72,85,73,55,50,12,6,40,30,39,45,50,35,20,20,20,12,78,6,6,6,6,6,76,84,82,62,71,85,74,52,64,50,37,34,45,45,45,10,76,92,92,14.006,12.64533,16.74883,15.66433,39.88067,42.77667,41.695,41.12933,14.83817,8.937333,6.6065,2540141
